session_id,event_index,step_id,step_type,text_id,question_number,aoi_category,aoi_code,start_offset_ms,stop_offset_ms,duration_ms
S001,413,T12_Q2,question,T12,2,unassigned,,105125,105364,239
S001,414,T12_Q2,question,T12,2,unassigned,,105410,105477,67
S001,415,T12_Q2,question,T12,2,unassigned,,105548,105611,63
S001,416,T12_Q2,question,T12,2,unassigned,,105681,105796,115
S001,417,T12_Q2,question,T12,2,source_text,A002,105946,106175,229
S001,418,T12_Q2,question,T12,2,unassigned,,106219,106427,208
S001,419,T12_Q2,question,T12,2,unassigned,,106511,106730,219
S001,420,T12_Q2,question,T12,2,source_text,A005,106776,106818,42
S001,421,T12_Q2,question,T12,2,unassigned,,106862,107156,294
S001,422,T12_Q2,question,T12,2,unassigned,,107206,107254,48
S001,423,T12_Q2,question,T12,2,unassigned,,107297,108088,791
S001,424,T12_Q2,question,T12,2,source_text,A002,108134,108180,46
S001,425,T12_Q2,question,T12,2,source_text,A001,108248,108482,234
S001,426,T12_Q2,question,T12,2,unassigned,,108640,108737,97
S001,427,T12_Q2,question,T12,2,unassigned,,108785,108939,154
S001,428,T12_Q2,question,T12,2,source_text,A005,109042,109534,492
S001,429,T12_Q2,question,T12,2,source_text,A009,109581,109624,43
S001,430,T12_Q2,question,T12,2,source_text,A018,109667,109808,141
S001,431,T12_Q2,question,T12,2,source_text,A011,109854,110047,193
S001,432,T12_Q2,question,T12,2,unassigned,,110116,110192,76
S001,433,T12_Q2,question,T12,2,unassigned,,110232,110345,113
S001,434,T12_Q2,question,T12,2,unassigned,,110406,110491,85
S001,435,T12_Q2,question,T12,2,unassigned,,110537,110598,61
S001,436,T12_Q2,question,T12,2,unassigned,,110641,110924,283
S001,437,T12_Q2,question,T12,2,unassigned,,111032,111396,364
S001,438,T12_Q2,question,T12,2,unassigned,,111461,112373,912
S001,439,T12_Q2,question,T12,2,source_text,A005,112443,112642,199
S001,440,T12_Q2,question,T12,2,source_text,A011,112784,112902,118
S001,441,T12_Q2,question,T12,2,source_text,A013,112947,113035,88
S001,442,T12_Q2,question,T12,2,unassigned,,113078,113286,208
S001,443,T12_Q2,question,T12,2,unassigned,,113349,113473,124
S001,444,T12_Q2,question,T12,2,unassigned,,113517,113646,129
S001,445,T12_Q2,question,T12,2,unassigned,,113762,113958,196
S001,446,T12_Q2,question,T12,2,unassigned,,114033,114287,254
S001,447,T12_Q2,question,T12,2,unassigned,,114333,114672,339
S001,448,T12_Q2,question,T12,2,unassigned,,114740,114997,257
S001,449,T12_Q2,question,T12,2,unassigned,,115042,115132,90
S001,450,T12_Q2,question,T12,2,source_text,A003,115177,115756,579
S001,451,T12_Q2,question,T12,2,source_text,A005,115798,115991,193
S001,452,T12_Q2,question,T12,2,source_text,A005,116033,116146,113
S001,453,T12_Q2,question,T12,2,source_text,A013,116209,116364,155
S001,454,T12_Q2,question,T12,2,source_text,A022,116405,116471,66
S001,455,T12_Q2,question,T12,2,unassigned,,116564,116672,108
S001,456,T12_Q2,question,T12,2,unassigned,,116723,117054,331
S001,457,T12_Q2,question,T12,2,unassigned,,117101,117328,227
S001,458,T12_Q2,question,T12,2,unassigned,,117370,117687,317
S001,459,T12_Q2,question,T12,2,source_text,A002,117781,117845,64
S001,460,T12_Q2,question,T12,2,unassigned,,117913,118301,388
S001,461,T12_Q2,question,T12,2,unassigned,,118341,118507,166
S001,462,T12_Q2,question,T12,2,unassigned,,118565,118648,83
S001,463,T12_Q2,question,T12,2,unassigned,,118716,118786,70
S001,464,T12_Q2,question,T12,2,unassigned,,118832,118896,64
S001,465,T12_Q2,question,T12,2,unassigned,,118941,119093,152
S001,466,T12_Q2,question,T12,2,unassigned,,119138,119200,62
S001,467,T12_Q2,question,T12,2,unassigned,,119242,119303,61
S001,468,T12_Q2,question,T12,2,unassigned,,119344,119431,87
S001,469,T12_Q2,question,T12,2,unassigned,,119473,119666,193
S001,470,T12_Q2,question,T12,2,source_text,A010,119752,119952,200
S001,471,T12_Q2,question,T12,2,source_text,A009,120019,120133,114
S001,472,T12_Q2,question,T12,2,source_text,A019,120179,120228,49
S001,473,T12_Q2,question,T12,2,source_text,A009,120272,120627,355
S001,474,T12_Q2,question,T12,2,source_text,A018,120722,120874,152
S001,475,T12_Q2,question,T12,2,unassigned,,120915,121209,294
S001,476,T12_Q2,question,T12,2,source_text,A013,121272,121508,236
S001,477,T12_Q2,question,T12,2,unassigned,,121594,121913,319
S001,478,T12_Q2,question,T12,2,unassigned,,122006,122253,247
S001,479,T12_Q2,question,T12,2,unassigned,,122304,122443,139
S001,480,T12_Q2,question,T12,2,source_text,A003,122489,122533,44
S001,481,T12_Q2,question,T12,2,unassigned,,122574,122838,264
S001,482,T12_Q2,question,T12,2,source_text,A002,122882,122947,65
S001,483,T12_Q2,question,T12,2,source_text,A003,122995,123069,74
S001,484,T12_Q2,question,T12,2,source_text,A021,123114,123596,482
S001,485,T12_Q2,question,T12,2,source_text,A003,123643,123755,112
S001,486,T12_Q2,question,T12,2,source_text,A003,123823,124487,664
S001,487,T12_Q2,question,T12,2,source_text,A006,124531,124818,287
S001,488,T12_Q2,question,T12,2,source_text,A020,124882,125064,182
S001,489,T12_Q2,question,T12,2,unassigned,,125195,125463,268
S001,490,T12_Q2,question,T12,2,source_text,A006,125570,125737,167
S001,491,T12_Q2,question,T12,2,source_text,A019,125803,126191,388
S001,492,T12_Q2,question,T12,2,source_text,A013,126250,126341,91
S001,493,T12_Q2,question,T12,2,source_text,A019,126381,126553,172
S001,494,T12_Q2,question,T12,2,unassigned,,126661,126957,296
S001,495,T12_Q2,question,T12,2,source_text,A002,127005,127092,87
S001,496,T12_Q2,question,T12,2,unassigned,,127157,127287,130
S001,497,T12_Q2,question,T12,2,unassigned,,127325,127524,199
S001,498,T12_Q2,question,T12,2,source_text,A002,127574,127631,57
S001,499,T12_Q2,question,T12,2,source_text,A005,127686,127804,118
S001,500,T12_Q2,question,T12,2,source_text,A001,127941,128288,347
S001,501,T12_Q2,question,T12,2,source_text,A006,128370,128704,334
S001,502,T12_Q2,question,T12,2,question_or_answer,A023,128870,129247,377
S001,503,T12_Q2,question,T12,2,source_text,A005,129337,129625,288
S001,504,T12_Q2,question,T12,2,source_text,A006,129706,129791,85
S001,505,T12_Q2,question,T12,2,source_text,A011,129883,130088,205
S001,506,T12_Q2,question,T12,2,source_text,A008,130133,130198,65
S001,507,T12_Q2,question,T12,2,source_text,A002,130244,130641,397
S001,508,T12_Q2,question,T12,2,source_text,A006,130729,131195,466
S001,509,T12_Q2,question,T12,2,source_text,A006,131330,131419,89
S001,510,T12_Q2,question,T12,2,source_text,A009,131465,131851,386
S001,511,T12_Q2,question,T12,2,source_text,A001,131902,132136,234
S001,512,T12_Q2,question,T12,2,source_text,A009,132182,132437,255
S001,513,T12_Q2,question,T12,2,source_text,A011,132500,132563,63
S001,514,T12_Q2,question,T12,2,source_text,A011,132604,132929,325
S001,515,T12_Q2,question,T12,2,unassigned,,133057,133316,259
S001,516,T12_Q2,question,T12,2,unassigned,,133358,133416,58
S001,517,T12_Q2,question,T12,2,unassigned,,133460,133594,134
S001,518,T12_Q2,question,T12,2,source_text,A005,133703,134083,380
S001,519,T12_Q2,question,T12,2,unassigned,,134190,134446,256
S001,520,T12_Q2,question,T12,2,question_or_answer,A024,134495,134700,205
S001,521,T12_Q2,question,T12,2,unassigned,,134754,134890,136
S001,522,T12_Q2,question,T12,2,unassigned,,134939,135036,97
S001,523,T12_Q2,question,T12,2,unassigned,,135091,135144,53
S001,524,T12_Q2,question,T12,2,source_text,A025,135198,135503,305
S001,525,T12_Q2,question,T12,2,question_or_answer,A026,135601,135671,70
S001,526,T12_Q2,question,T12,2,unassigned,,135770,135961,191
S001,527,T12_Q2,question,T12,2,unassigned,,136020,136238,218
S001,528,T12_Q2,question,T12,2,unassigned,,136317,136420,103
S001,529,T12_Q2,question,T12,2,source_text,A022,136519,136657,138
S001,530,T12_Q2,question,T12,2,source_text,A002,136720,136786,66
S001,531,T12_Q2,question,T12,2,unassigned,,136837,136984,147
S001,532,T12_Q2,question,T12,2,unassigned,,137045,137271,226
S001,533,T12_Q2,question,T12,2,unassigned,,137365,137520,155
S001,534,T12_Q2,question,T12,2,unassigned,,137580,137703,123
S001,535,T12_Q2,question,T12,2,source_text,A003,137765,137828,63
S001,536,T12_Q2,question,T12,2,unassigned,,137920,138537,617
S001,537,T12_Q3,question,T12,3,unassigned,,138621,138701,80
S001,538,T12_Q3,question,T12,3,source_text,A001,138750,139194,444
S001,539,T12_Q3,question,T12,3,unassigned,,139341,139636,295
S001,540,T12_Q3,question,T12,3,unassigned,,139685,139872,187
S001,541,T12_Q3,question,T12,3,source_text,A002,139931,139984,53
S001,542,T12_Q3,question,T12,3,unassigned,,140040,140476,436
S001,543,T12_Q3,question,T12,3,source_text,A003,140550,140754,204
S001,544,T12_Q3,question,T12,3,source_text,A002,140804,140938,134
S001,545,T12_Q3,question,T12,3,source_text,A004,141009,141475,466
S001,546,T12_Q3,question,T12,3,source_text,A005,141567,141732,165
S001,547,T12_Q3,question,T12,3,unassigned,,141773,142062,289
S001,548,T12_Q3,question,T12,3,source_text,A006,142126,142260,134
S001,549,T12_Q3,question,T12,3,source_text,A006,142374,142691,317
S001,550,T12_Q3,question,T12,3,source_text,A007,142753,142838,85
S001,551,T12_Q3,question,T12,3,source_text,A006,142877,142940,63
S001,552,T12_Q3,question,T12,3,source_text,A004,142980,143044,64
S001,553,T12_Q3,question,T12,3,source_text,A008,143109,143170,61
S001,554,T12_Q3,question,T12,3,source_text,A009,143215,143384,169
S001,555,T12_Q3,question,T12,3,source_text,A001,143425,143466,41
S001,556,T12_Q3,question,T12,3,source_text,A003,143509,143550,41
S001,557,T12_Q3,question,T12,3,unassigned,,143596,143705,109
S001,558,T12_Q3,question,T12,3,unassigned,,143746,144107,361
S001,559,T12_Q3,question,T12,3,source_text,A003,144176,144442,266
S001,560,T12_Q3,question,T12,3,source_text,A010,144490,144565,75
S001,561,T12_Q3,question,T12,3,source_text,A004,144610,144871,261
S001,562,T12_Q3,question,T12,3,source_text,A011,144942,145071,129
S001,563,T12_Q3,question,T12,3,source_text,A004,145172,145227,55
S001,564,T12_Q3,question,T12,3,source_text,A004,145273,145371,98
S001,565,T12_Q3,question,T12,3,source_text,A006,145445,145708,263
S001,566,T12_Q3,question,T12,3,source_text,A008,145754,145890,136
S001,567,T12_Q3,question,T12,3,source_text,A012,145940,146274,334
S001,568,T12_Q3,question,T12,3,source_text,A009,146329,146530,201
S001,569,T12_Q3,question,T12,3,source_text,A013,146638,146854,216
S001,570,T12_Q3,question,T12,3,source_text,A006,146893,147244,351
S001,571,T12_Q3,question,T12,3,source_text,A004,147285,147443,158
S001,572,T12_Q3,question,T12,3,source_text,A007,147506,147664,158
S001,573,T12_Q3,question,T12,3,source_text,A013,147703,147761,58
S001,574,T12_Q3,question,T12,3,source_text,A004,147806,147977,171
S001,575,T12_Q3,question,T12,3,source_text,A010,148022,148552,530
S001,576,T12_Q3,question,T12,3,source_text,A014,148598,148799,201
S001,577,T12_Q3,question,T12,3,source_text,A010,148864,148980,116
S001,578,T12_Q3,question,T12,3,source_text,A010,149096,149253,157
S001,579,T12_Q3,question,T12,3,source_text,A008,149296,149341,45
S001,580,T12_Q3,question,T12,3,unassigned,,149389,149567,178
S001,581,T12_Q3,question,T12,3,source_text,A014,149697,150104,407
S001,582,T12_Q3,question,T12,3,source_text,A012,150153,150514,361
S001,583,T12_Q3,question,T12,3,unassigned,,150560,150656,96
S001,584,T12_Q3,question,T12,3,source_text,A008,150721,150852,131
S001,585,T12_Q3,question,T12,3,source_text,A008,150893,151429,536
S001,586,T12_Q3,question,T12,3,source_text,A001,151477,151633,156
S001,587,T12_Q3,question,T12,3,source_text,A011,151674,151736,62
S001,588,T12_Q3,question,T12,3,unassigned,,151777,151862,85
S001,589,T12_Q3,question,T12,3,unassigned,,151917,152080,163
S001,590,T12_Q3,question,T12,3,source_text,A005,152128,152296,168
S001,591,T12_Q3,question,T12,3,source_text,A008,152411,152753,342
S001,592,T12_Q3,question,T12,3,source_text,A006,152892,153198,306
S001,593,T12_Q3,question,T12,3,source_text,A001,153250,153442,192
S001,594,T12_Q3,question,T12,3,source_text,A009,153554,153745,191
S001,595,T12_Q3,question,T12,3,source_text,A001,153844,153889,45
S001,596,T12_Q3,question,T12,3,source_text,A002,153932,154054,122
S001,597,T12_Q3,question,T12,3,source_text,A003,154128,154279,151
S001,598,T12_Q3,question,T12,3,source_text,A009,154434,154611,177
S001,599,T12_Q3,question,T12,3,unassigned,,154752,155010,258
S001,600,T12_Q3,question,T12,3,unassigned,,155058,155158,100
S001,601,T12_Q3,question,T12,3,source_text,A005,155322,155548,226
S001,602,T12_Q3,question,T12,3,source_text,A009,155623,155672,49
S001,603,T12_Q3,question,T12,3,unassigned,,155721,155818,97
S001,604,T12_Q3,question,T12,3,source_text,A015,155892,155987,95
S001,605,T12_Q3,question,T12,3,source_text,A003,156033,156274,241
S001,606,T12_Q3,question,T12,3,unassigned,,156340,156456,116
S001,607,T12_Q3,question,T12,3,source_text,A005,156510,156581,71
S001,608,T12_Q3,question,T12,3,source_text,A016,156627,156694,67
S001,609,T12_Q3,question,T12,3,source_text,A001,156745,156863,118
S001,610,T12_Q3,question,T12,3,source_text,A017,156939,157006,67
S001,611,T12_Q3,question,T12,3,source_text,A004,157175,157701,526
S001,612,T12_Q3,question,T12,3,source_text,A007,157771,158248,477
S001,613,T12_Q3,question,T12,3,source_text,A014,158303,158454,151
S001,614,T12_Q3,question,T12,3,source_text,A017,158501,158627,126
S001,615,T12_Q3,question,T12,3,unassigned,,158755,158876,121
S001,616,T12_Q3,question,T12,3,source_text,A005,158926,159097,171
S001,617,T12_Q3,question,T12,3,unassigned,,159144,159390,246
S001,618,T12_Q3,question,T12,3,source_text,A003,159435,159503,68
S001,619,T12_Q3,question,T12,3,source_text,A003,159552,159785,233
S001,620,T12_Q3,question,T12,3,source_text,A003,159826,159979,153
S001,621,T12_Q3,question,T12,3,question_or_answer,A018,160092,160300,208
S001,622,T12_Q3,question,T12,3,question_or_answer,A019,160348,160408,60
S001,623,T12_Q3,question,T12,3,question_or_answer,A020,160454,160563,109
S001,624,T12_Q3,question,T12,3,source_text,A009,160629,160697,68
S001,625,T12_Q3,question,T12,3,source_text,A015,160749,160894,145
S001,626,T12_Q3,question,T12,3,question_or_answer,A020,160983,161107,124
S001,627,T12_Q3,question,T12,3,source_text,A021,161155,161267,112
S001,628,T12_Q3,question,T12,3,source_text,A015,161312,161409,97
S001,629,T12_Q3,question,T12,3,source_text,A022,161459,161527,68
S001,630,T12_Q3,question,T12,3,unassigned,,161569,161687,118
S001,631,T12_Q3,question,T12,3,question_or_answer,A020,161732,161778,46
S001,632,T12_Q3,question,T12,3,question_or_answer,A023,161823,161944,121
S001,633,T12_Q3,question,T12,3,question_or_answer,A020,162014,162085,71
S001,634,T12_Q3,question,T12,3,source_text,A021,162131,162242,111
S001,635,T12_Q3,question,T12,3,source_text,A001,162343,162532,189
S001,636,T12_Q3,question,T12,3,source_text,A017,162577,162793,216
S001,637,T12_Q3,question,T12,3,source_text,A016,162843,163087,244
S001,638,T12_Q3,question,T12,3,source_text,A009,163153,163476,323
S001,639,T12_Q3,question,T12,3,source_text,A012,163521,163635,114
S001,640,T12_Q3,question,T12,3,unassigned,,163718,163816,98
S001,641,T12_Q3,question,T12,3,source_text,A012,163948,164228,280
S001,642,T12_Q3,question,T12,3,unassigned,,164296,164387,91
S001,643,T12_Q3,question,T12,3,source_text,A001,164432,164478,46
S001,644,T12_Q3,question,T12,3,question_or_answer,A024,164541,164647,106
S001,645,T12_Q3,question,T12,3,source_text,A012,164693,164737,44
S001,646,T12_Q3,question,T12,3,source_text,A017,164785,164909,124
S001,647,T12_Q3,question,T12,3,source_text,A012,164956,165001,45
S001,648,T12_Q3,question,T12,3,source_text,A001,165066,165188,122
S001,649,T12_Q3,question,T12,3,source_text,A011,165240,165373,133
S001,650,T12_Q3,question,T12,3,unassigned,,165501,165659,158
S001,651,T12_Q3,question,T12,3,unassigned,,165730,165957,227
S001,652,T12_Q3,question,T12,3,unassigned,,166005,166055,50
S001,653,T12_Q3,question,T12,3,source_text,A010,166100,166207,107
S001,654,T12_Q3,question,T12,3,unassigned,,166254,166333,79
S001,655,T12_Q3,question,T12,3,unassigned,,166404,166567,163
S001,656,T12_Q3,question,T12,3,source_text,A010,166691,166765,74
S001,657,T12_Q3,question,T12,3,unassigned,,166833,166926,93
S001,658,T12_Q3,question,T12,3,unassigned,,166998,167128,130
S001,659,T12_Q3,question,T12,3,unassigned,,167255,167482,227
S001,660,T12_Q3,question,T12,3,unassigned,,167558,167708,150
S001,661,T12_Q3,question,T12,3,source_text,A013,167812,167947,135
S001,662,T12_Q3,question,T12,3,source_text,A007,168014,168272,258
S001,663,T12_Q3,question,T12,3,source_text,A012,168371,168452,81
S001,664,T12_Q3,question,T12,3,source_text,A009,168499,168732,233
S001,665,T12_Q3,question,T12,3,unassigned,,168773,168995,222
S001,666,T12_Q3,question,T12,3,source_text,A009,169042,169236,194
S001,667,T12_Q3,question,T12,3,source_text,A008,169288,169675,387
S001,668,T12_Q3,question,T12,3,source_text,A008,169742,169821,79
S001,669,T12_Q3,question,T12,3,source_text,A014,169871,169921,50
S001,670,T12_Q3,question,T12,3,source_text,A012,169971,170071,100
S001,671,T12_Q3,question,T12,3,source_text,A008,170138,170238,100
S001,672,T12_Q3,question,T12,3,source_text,A004,170305,170487,182
S001,673,T12_Q3,question,T12,3,unassigned,,170580,170766,186
S001,674,T12_Q3,question,T12,3,unassigned,,170818,170913,95
S001,675,T12_Q3,question,T12,3,source_text,A006,171052,171201,149
S001,676,T12_Q3,question,T12,3,source_text,A007,171249,171345,96
S001,677,T12_Q3,question,T12,3,source_text,A014,171393,172025,632
S001,678,T12_Q3,question,T12,3,source_text,A014,172068,172447,379
S001,679,T12_Q3,question,T12,3,source_text,A005,172520,172657,137
S001,680,T12_Q3,question,T12,3,unassigned,,172728,172814,86
S001,681,T12_Q3,question,T12,3,question_or_answer,A020,172952,173022,70
S001,682,T12_Q3,question,T12,3,question_or_answer,A025,173069,173598,529
S001,683,T12_Q3,question,T12,3,source_text,A008,173674,173743,69
S001,684,T12_Q3,question,T12,3,source_text,A002,173792,173930,138
S001,685,T12_Q3,question,T12,3,source_text,A017,173979,174172,193
S001,686,T12_Q3,question,T12,3,question_or_answer,A026,174247,174345,98
S001,687,T12_Q3,question,T12,3,question_or_answer,A019,174388,174455,67
S001,688,T12_Q3,question,T12,3,question_or_answer,A024,174501,174644,143
S001,689,T12_Q3,question,T12,3,question_or_answer,A026,174692,174821,129
S001,690,T12_Q3,question,T12,3,question_or_answer,A024,174921,175154,233
S001,691,T12_Q3,question,T12,3,question_or_answer,A019,175209,175409,200
S001,692,T12_Q3,question,T12,3,question_or_answer,A024,175458,175577,119
S001,693,T12_Q3,question,T12,3,source_text,A009,175658,175820,162
S001,694,T12_Q3,question,T12,3,source_text,A012,175871,176088,217
S001,695,T12_Q3,question,T12,3,question_or_answer,A019,176174,176395,221
S001,696,T12_Q3,question,T12,3,unassigned,,176438,176556,118
S001,697,T12_Q3,question,T12,3,source_text,A011,176599,176652,53
S001,698,T12_Q3,question,T12,3,unassigned,,176720,176878,158
S001,699,T12_Q3,question,T12,3,unassigned,,176943,177061,118
S001,700,T12_Q3,question,T12,3,source_text,A011,177129,177172,43
S001,701,T12_Q3,question,T12,3,source_text,A008,177247,177315,68
S001,702,T12_Q3,question,T12,3,source_text,A014,177379,177549,170
S001,703,T12_Q3,question,T12,3,source_text,A017,177599,177961,362
S001,704,T12_Q3,question,T12,3,unassigned,,178055,178470,415
S001,705,T12_Q3,question,T12,3,source_text,A009,178521,178871,350
S001,706,T12_Q3,question,T12,3,source_text,A027,178921,178976,55
S001,707,T12_Q3,question,T12,3,source_text,A009,179021,179092,71
S001,708,T12_Q3,question,T12,3,source_text,A014,179149,179239,90
S001,709,T12_Q3,question,T12,3,source_text,A008,179278,179338,60
S001,710,T12_Q3,question,T12,3,source_text,A012,179394,179474,80
S001,711,T12_Q3,question,T12,3,unassigned,,179514,179555,41
S001,712,T12_Q3,question,T12,3,source_text,A009,179617,179696,79
S001,713,T12_Q3,question,T12,3,source_text,A012,179734,179949,215
S001,714,T12_Q3,question,T12,3,source_text,A013,180056,180238,182
S001,715,T12_Q3,question,T12,3,source_text,A010,180286,180355,69
S001,716,T12_Q3,question,T12,3,unassigned,,180420,180644,224
